,risk_score,anomaly_score_raw,anomaly_score,risk_category,detailed_risk
454,70.75271946010348,-0.0012429751823083146,-1,Médio,50-75
455,16.882737720764002,0.13334578497848126,1,Muito Baixo,10-25
456,39.00619148371237,0.07807254900752203,1,Baixo,25-50
457,21.224260751291816,0.12249892401766638,1,Muito Baixo,10-25
458,50.001106819704844,0.050602852984524604,1,Médio,50-75
459,45.56200365292376,0.061693508153739196,1,Baixo,25-50
460,20.80637647773591,0.12354296606952231,1,Muito Baixo,10-25
461,35.475434881144224,0.08689379115808593,1,Baixo,25-50
462,17.748369892527343,0.13118308959616892,1,Muito Baixo,10-25
463,65.4870355560721,0.011912809266838242,1,Médio,50-75
464,20.471828618219885,0.12437880042797034,1,Muito Baixo,10-25
465,33.19266414646244,0.09259706546767776,1,Baixo,25-50
466,41.59650776611015,0.0716009029141722,1,Baixo,25-50
467,33.49605816490159,0.0918390658644942,1,Baixo,25-50
468,29.01103035058562,0.10304445917122013,1,Baixo,25-50
469,43.573503402736584,0.06666157709697906,1,Baixo,25-50
470,39.5839529198339,0.07662906985929119,1,Baixo,25-50
471,44.681583990584194,0.06389314860189865,1,Baixo,25-50
472,51.96658864810544,0.04569229326532909,1,Médio,50-75
473,43.47241813028405,0.06691412853751477,1,Baixo,25-50
474,47.9453884198507,0.05573885975012638,1,Baixo,25-50
475,56.546701676547734,0.03424933906354277,1,Médio,50-75
476,49.3058120542886,0.05233997739782881,1,Baixo,25-50
477,25.0575735742453,0.11292177541854209,1,Baixo,25-50
478,46.60668030184282,0.059083488057068756,1,Baixo,25-50
479,39.24386952439335,0.07747873420046525,1,Baixo,25-50
480,43.08469595536772,0.06788281360337078,1,Baixo,25-50
481,42.630926407492105,0.06901651142311038,1,Baixo,25-50
482,23.078055679297417,0.11786740284582176,1,Muito Baixo,10-25
483,27.09324960280937,0.10783584251254669,1,Baixo,25-50
484,17.428143592811093,0.13198314297020253,1,Muito Baixo,10-25
485,23.016526634469134,0.11802112700888878,1,Muito Baixo,10-25
486,46.381278443582815,0.05964663205047016,1,Baixo,25-50
487,44.13401670408755,0.06526119068794922,1,Baixo,25-50
488,19.861368710506675,0.1259039734362803,1,Muito Baixo,10-25
489,26.749247518139295,0.10869529730673055,1,Baixo,25-50
490,11.467885948279342,0.14687425042403313,1,Muito Baixo,10-25
491,49.827779800280695,0.051035893202721394,1,Baixo,25-50
492,21.5336842906712,0.12172586025961385,1,Muito Baixo,10-25
493,38.99196650683767,0.07810808868916042,1,Baixo,25-50
494,34.23051037394777,0.09000411049563628,1,Baixo,25-50
495,34.94661982281453,0.08821498267805583,1,Baixo,25-50
496,40.305243077351854,0.07482699855942976,1,Baixo,25-50
497,51.349085644092604,0.04723506274514422,1,Médio,50-75
498,26.385059426079856,0.10960518482094533,1,Baixo,25-50
499,7.454749851025185,0.1569006694842704,1,Muito Baixo,0-10
500,12.610965317442275,0.14401838097515474,1,Muito Baixo,10-25
501,26.678846061531083,0.10887118830302345,1,Baixo,25-50
502,36.239545223762924,0.08498473790953087,1,Baixo,25-50
503,10.700433888544028,0.1487916526184948,1,Muito Baixo,10-25
504,43.23083374544567,0.06751770295465365,1,Baixo,25-50
505,35.62268862574116,0.0865258924086445,1,Baixo,25-50
506,28.589809081950175,0.10409683837144545,1,Baixo,25-50
507,33.46968747266556,0.09190495040089153,1,Baixo,25-50
508,78.8110133912181,-0.021375816408202297,-1,Alto,75-85
509,24.50796232822396,0.11429492413298503,1,Muito Baixo,10-25
510,15.387666347539307,0.13708107123582292,1,Muito Baixo,10-25
511,61.98105380970463,0.02067215391768984,1,Médio,50-75
512,29.947713078204703,0.10070425108308156,1,Baixo,25-50
513,26.073123345907884,0.11038452591081066,1,Baixo,25-50
514,34.08849815495183,0.09035891381773187,1,Baixo,25-50
515,31.681488978126712,0.09637258544606214,1,Baixo,25-50
516,42.208151895084384,0.07007277124751243,1,Baixo,25-50
517,18.635884944111982,0.12896572202781154,1,Muito Baixo,10-25
518,25.200320278181433,0.11256513705930216,1,Baixo,25-50
519,35.7589806904469,0.08618538031979217,1,Baixo,25-50
520,29.928096638439815,0.10075326079538294,1,Baixo,25-50
521,25.337847589775482,0.1122215388296749,1,Baixo,25-50
522,32.77598302166711,0.09363810157271979,1,Baixo,25-50
523,22.787113889477354,0.1185942918015358,1,Muito Baixo,10-25
524,28.722998542077228,0.10376407782974484,1,Baixo,25-50
525,51.72622388344002,0.046292820583478056,1,Médio,50-75
526,18.185112160909565,0.13009193273081493,1,Muito Baixo,10-25
527,15.813511786260177,0.13601713900924645,1,Muito Baixo,10-25
528,42.93279026161711,0.0682623347823863,1,Baixo,25-50
529,67.85899969186039,0.0059866941675922325,1,Médio,50-75
530,30.414584747891222,0.09953781892274877,1,Baixo,25-50
531,18.68688317803827,0.1288383080422687,1,Muito Baixo,10-25
532,32.45947237046031,0.09442887177067028,1,Baixo,25-50
533,33.722441478350305,0.09127346980348972,1,Baixo,25-50
534,29.077437987096534,0.10287854633489396,1,Baixo,25-50
535,48.57659836749328,0.054161844842910756,1,Baixo,25-50
536,48.19910572174195,0.05510497245352186,1,Baixo,25-50
537,19.00996822066428,0.12803111238506698,1,Muito Baixo,10-25
538,21.504837473221087,0.12179793114714416,1,Muito Baixo,10-25
539,40.76587734485894,0.07367614992444538,1,Baixo,25-50
540,40.33914761548521,0.07474229146275257,1,Baixo,25-50
541,46.33748550156078,0.05975604433501591,1,Baixo,25-50
542,46.15853794531031,0.06020312690218832,1,Baixo,25-50
543,61.41319398929135,0.022090894869642663,1,Médio,50-75
544,30.918828332423463,0.09827801677190329,1,Baixo,25-50
545,40.58696064291068,0.0741231554052304,1,Baixo,25-50
546,16.300509009664733,0.13480042516633267,1,Muito Baixo,10-25
547,49.85264238626625,0.05097377651891821,1,Baixo,25-50
548,46.74653960625878,0.058734063576671214,1,Baixo,25-50
549,25.012354407129532,0.11303475098380333,1,Baixo,25-50
550,30.1258360471017,0.10025922866491915,1,Baixo,25-50
551,57.79607727261956,0.03112789912572933,1,Médio,50-75
552,35.62726536375588,0.08651445788657686,1,Baixo,25-50
553,12.627958347558899,0.14397592558941064,1,Muito Baixo,10-25
554,8.484998963230272,0.15432669514473246,1,Muito Baixo,0-10
555,49.46872676094415,0.05193295130142461,1,Baixo,25-50
556,46.72220604746673,0.05879485853895594,1,Baixo,25-50
557,17.784433125864872,0.13109298921548246,1,Muito Baixo,10-25
558,18.602979613547404,0.12904793270434,1,Muito Baixo,10-25
559,39.96380031719394,0.07568005913735776,1,Baixo,25-50
560,50.446102620058774,0.04949107549523213,1,Médio,50-75
561,15.591585257024917,0.13657160024075543,1,Muito Baixo,10-25
562,44.120423336927615,0.06529515235590222,1,Baixo,25-50
563,27.206054523813926,0.10755401070255088,1,Baixo,25-50
564,57.76742534553515,0.03119948309917797,1,Médio,50-75
565,47.83942038739818,0.056003610278045124,1,Baixo,25-50
566,13.401979324727478,0.142042111611904,1,Muito Baixo,10-25
567,72.31092421246656,-0.005135993871491329,-1,Médio,50-75
568,50.043451373056975,0.05049705935417215,1,Médio,50-75
569,32.8007376701283,0.093576254560023,1,Baixo,25-50
570,42.992116538850304,0.0681141140137882,1,Baixo,25-50
571,24.618870301680484,0.11401783165666518,1,Muito Baixo,10-25
572,49.42885429869445,0.05203256865946848,1,Baixo,25-50
573,45.74342573501771,0.06124024323130128,1,Baixo,25-50
574,38.566044121314974,0.07917221315962342,1,Baixo,25-50
575,20.144152577600966,0.12519746623436862,1,Muito Baixo,10-25
576,19.819198151423816,0.12600933235935757,1,Muito Baixo,10-25
577,17.898194940819426,0.13080876670168134,1,Muito Baixo,10-25
578,32.78244290475924,0.09362196220106822,1,Baixo,25-50
579,25.015728297354997,0.11302632165660287,1,Baixo,25-50
580,35.00295871842544,0.08807422558357991,1,Baixo,25-50
581,41.82218711797662,0.07103706563075585,1,Baixo,25-50
582,36.72186234672091,0.08377971682938024,1,Baixo,25-50
583,39.52759568821696,0.0767698727644438,1,Baixo,25-50
584,38.56400390268639,0.07917731044176113,1,Baixo,25-50
585,27.20660215021976,0.10755264251276109,1,Baixo,25-50
586,35.125413461112736,0.08776828465948905,1,Baixo,25-50
587,30.875869846947175,0.09838534425024947,1,Baixo,25-50
588,63.16837732680466,0.017705744891426067,1,Médio,50-75
589,33.07912749895485,0.09288072542313863,1,Baixo,25-50
590,22.180183174584364,0.12011064747464895,1,Muito Baixo,10-25
591,31.534429391199463,0.0967399991119896,1,Baixo,25-50
592,28.242113297094328,0.10496552150602145,1,Baixo,25-50
593,67.90460661030727,0.005872749844421321,1,Médio,50-75
594,45.03062874394948,0.0630210952044542,1,Baixo,25-50
595,44.64948619880971,0.06397334172354718,1,Baixo,25-50
596,29.216692759775217,0.10253063221656394,1,Baixo,25-50
597,15.699261275864764,0.13630258247971688,1,Muito Baixo,10-25
598,58.07457079128887,0.030432110930146083,1,Médio,50-75
599,26.636639490577178,0.10897663719815787,1,Baixo,25-50
600,16.243856245538833,0.13494196642989353,1,Muito Baixo,10-25
601,22.150795473537624,0.12018406970573481,1,Muito Baixo,10-25
602,15.085620276920428,0.13783570312622778,1,Muito Baixo,10-25
603,53.40348423922587,0.042102353379602775,1,Médio,50-75
604,14.9439336667161,0.1381896929473318,1,Muito Baixo,10-25
605,45.63209799160293,0.06151838446086755,1,Baixo,25-50
606,25.06615442640727,0.11290033701785374,1,Baixo,25-50
607,46.55660257424532,0.05920860224963764,1,Baixo,25-50
608,41.27835153790581,0.07239578442162564,1,Baixo,25-50
609,15.63151343543704,0.13647184368145365,1,Muito Baixo,10-25
610,49.59954097807325,0.051606125066732345,1,Baixo,25-50
611,27.32966806596413,0.10724517463392957,1,Baixo,25-50
612,13.623633246628996,0.1414883314625464,1,Muito Baixo,10-25
613,33.93619002138868,0.09073944045235849,1,Baixo,25-50
614,94.23433878878724,-0.05990945194681163,-1,Muito Alto,85-95
615,47.179672090371426,0.0576519253961878,1,Baixo,25-50
616,37.954672631453526,0.08069966366473502,1,Baixo,25-50
617,34.462646915157464,0.08942414057063053,1,Baixo,25-50
618,12.812006297875019,0.1435161001979145,1,Muito Baixo,10-25
619,37.095602760397504,0.08284596379523024,1,Baixo,25-50
620,30.465485616058515,0.09941064819581419,1,Baixo,25-50
621,32.89570921019359,0.09333897766823201,1,Baixo,25-50
622,55.58278097360209,0.03665759850811634,1,Médio,50-75
623,55.253099089065756,0.03748127571487536,1,Médio,50-75
624,16.961885171110133,0.13314804299179345,1,Muito Baixo,10-25
625,66.49590749089555,0.00939224366639091,1,Médio,50-75
626,39.54802472892882,0.07671883284996994,1,Baixo,25-50
627,22.00963330341017,0.12053674926577235,1,Muito Baixo,10-25
628,36.603622177787926,0.08407512806257678,1,Baixo,25-50
629,65.40247611161419,0.012124072579392187,1,Médio,50-75
630,52.76267984594145,0.043703339049415146,1,Médio,50-75
631,39.876949095752146,0.07589704822543397,1,Baixo,25-50
632,11.34184462342467,0.14718915206486338,1,Muito Baixo,10-25
633,29.543442372870704,0.10171428099665208,1,Baixo,25-50
634,32.63815526358452,0.09398245043784165,1,Baixo,25-50
635,29.778913311584134,0.1011259804130602,1,Baixo,25-50
636,7.401971920770067,0.15703252986304794,1,Muito Baixo,0-10
637,34.16995098589891,0.09015541206824551,1,Baixo,25-50
638,49.46570764667516,0.051940494256390024,1,Baixo,25-50
639,44.57110558213355,0.06416916785302551,1,Baixo,25-50
640,27.32370417614612,0.10726007481600547,1,Baixo,25-50
641,44.146191409275644,0.06523077340500827,1,Baixo,25-50
642,40.076588445451584,0.07539826928236015,1,Baixo,25-50
643,17.60803584355287,0.13153370017835192,1,Muito Baixo,10-25
644,42.66892028759679,0.0689215875146203,1,Baixo,25-50
645,37.65490154258732,0.08144861174082263,1,Baixo,25-50
646,60.34447531785497,0.024760981554381,1,Médio,50-75
647,36.35023855923991,0.08470818168473027,1,Baixo,25-50
648,10.827511470584163,0.14847416199275504,1,Muito Baixo,10-25
649,21.783365427668357,0.12110205691721465,1,Muito Baixo,10-25
650,8.311454981566184,0.1547602774213806,1,Muito Baixo,0-10
651,61.83610690677853,0.021034289253995753,1,Médio,50-75
652,34.672982724559006,0.08889863759307715,1,Baixo,25-50
653,35.65360802334849,0.0864486433869347,1,Baixo,25-50
654,15.155742936626355,0.13766050867610408,1,Muito Baixo,10-25
655,52.904267735908455,0.043349595870948,1,Médio,50-75
656,43.91305142258639,0.06581325033815888,1,Baixo,25-50
657,28.170688928702177,0.10514396814507326,1,Baixo,25-50
658,14.69854579554866,0.1388027699945587,1,Muito Baixo,10-25
659,23.19771403258401,0.11756844842089453,1,Muito Baixo,10-25
660,32.7267905085571,0.09376100414544952,1,Baixo,25-50
661,5.023671260356849,0.1629744761351561,1,Muito Baixo,0-10
662,19.256561684953958,0.1274150232840331,1,Muito Baixo,10-25
663,47.140371698115565,0.05775011349458259,1,Baixo,25-50
664,57.13974866713872,0.03276767048665441,1,Médio,50-75
665,60.46050953562022,0.02447108166949119,1,Médio,50-75
666,55.658417042812,0.03646862935591477,1,Médio,50-75
667,39.5864872949346,0.07662273797664387,1,Baixo,25-50
668,32.73303657291048,0.09374539897852607,1,Baixo,25-50
669,52.45383660087785,0.04447495300017301,1,Médio,50-75
670,28.735171547279354,0.10373366479404877,1,Baixo,25-50
671,73.96843088280463,-0.009277108468456752,-1,Médio,50-75
672,29.609607753158762,0.10154897341326313,1,Baixo,25-50
673,39.30904656669548,0.07731589588065968,1,Baixo,25-50
674,27.13634556494324,0.10772817156252484,1,Baixo,25-50
675,15.083773338416556,0.13784031751730985,1,Muito Baixo,10-25
676,29.430939562634507,0.10199535801311665,1,Baixo,25-50
677,31.95993880476457,0.09567690641064847,1,Baixo,25-50
678,34.24506975314895,0.08996773534323921,1,Baixo,25-50
679,58.21579979218934,0.030079264400107997,1,Médio,50-75
680,30.42384628705979,0.09951467989367113,1,Baixo,25-50
681,43.81963598202303,0.0660466394710183,1,Baixo,25-50
682,31.2267299957406,0.09750875526894204,1,Baixo,25-50
683,25.513472123072468,0.11178275850291275,1,Baixo,25-50
684,26.512037190315652,0.10928794358000382,1,Baixo,25-50
685,69.623167596224,0.0015790971479265892,1,Médio,50-75
686,27.193705416539892,0.10758486371165615,1,Baixo,25-50
687,27.608237283873848,0.1065491973113672,1,Baixo,25-50
688,20.822237729323366,0.1235033383192089,1,Muito Baixo,10-25
689,18.812974455264698,0.1285232816004349,1,Muito Baixo,10-25
690,16.3681696930794,0.13463138171767375,1,Muito Baixo,10-25
691,80.89416862482533,-0.026580371358123744,-1,Alto,75-85
692,26.269367551831593,0.10989422939480642,1,Baixo,25-50
693,59.72522842184103,0.02630810797389993,1,Médio,50-75
694,41.20264760825841,0.07258492311634146,1,Baixo,25-50
695,52.20154315732133,0.045105282929172597,1,Médio,50-75
696,28.417365753914147,0.10452767077511455,1,Baixo,25-50
697,10.677353597463572,0.14884931641678045,1,Muito Baixo,10-25
698,14.779822623566785,0.1385997079707828,1,Muito Baixo,10-25
699,18.621426860355722,0.1290018441036732,1,Muito Baixo,10-25
700,25.395033206188046,0.11207866628798296,1,Baixo,25-50
701,22.33884246424476,0.11971425311189032,1,Muito Baixo,10-25
702,21.32279774978417,0.12225273918468793,1,Muito Baixo,10-25
703,26.806030348239425,0.10855343108634502,1,Baixo,25-50
704,12.869899507416248,0.14337145980557903,1,Muito Baixo,10-25
705,41.26522165881496,0.07242858811100594,1,Baixo,25-50
706,44.11242253749099,0.06531514155288543,1,Baixo,25-50
707,13.680656100684361,0.141345865566321,1,Muito Baixo,10-25
708,45.91364101434126,0.06081497738444375,1,Baixo,25-50
709,16.31556419625784,0.134762811288768,1,Muito Baixo,10-25
710,20.575781383237274,0.12411908484412859,1,Muito Baixo,10-25
711,22.26579705335827,0.11989674976344328,1,Muito Baixo,10-25
712,42.76588673000934,0.06867932655888698,1,Baixo,25-50
713,14.1319484543395,0.1402183567685199,1,Muito Baixo,10-25
714,44.29436197239272,0.06486058407621387,1,Baixo,25-50
715,48.68202741811518,0.05389844090717544,1,Baixo,25-50
716,46.380622454683724,0.05964827097310865,1,Baixo,25-50
717,22.91947323102188,0.11826360522806761,1,Muito Baixo,10-25
718,28.01551595592581,0.10553165229387229,1,Baixo,25-50
719,23.554540326293786,0.1166769536233736,1,Muito Baixo,10-25
720,29.397523882870285,0.10207884374606452,1,Baixo,25-50
721,18.699350989915143,0.12880715846158858,1,Muito Baixo,10-25
722,39.81953807869091,0.07604048390809726,1,Baixo,25-50
723,23.065912516881596,0.11789774132230174,1,Muito Baixo,10-25
724,43.34191371020433,0.06724018077527161,1,Baixo,25-50
725,42.7599943970184,0.06869404796338907,1,Baixo,25-50
726,18.265526962658758,0.12989102439343386,1,Muito Baixo,10-25
727,15.169358202078278,0.13762649229745927,1,Muito Baixo,10-25
728,39.25927343455607,0.07744024907194857,1,Baixo,25-50
729,36.745403308390976,0.08372090209171246,1,Baixo,25-50
730,41.133687823113554,0.07275721224070963,1,Baixo,25-50
731,41.718022232454366,0.07129731117645821,1,Baixo,25-50
732,14.020783015167238,0.14049609249717337,1,Muito Baixo,10-25
733,34.20727892688953,0.09006215194201062,1,Baixo,25-50
734,25.195816653194385,0.11257638891578448,1,Baixo,25-50
735,25.880445474339965,0.11086591229720716,1,Baixo,25-50
736,34.45576628825161,0.08944133112860897,1,Baixo,25-50
737,64.52037196093757,0.014327921553143663,1,Médio,50-75
738,28.469244549967026,0.10439805679319086,1,Baixo,25-50
739,30.253859470465656,0.09993937494925487,1,Baixo,25-50
740,37.93474847953099,0.0807494421650784,1,Baixo,25-50
741,28.142277797170394,0.10521495051492313,1,Baixo,25-50
742,30.090166188371786,0.10034834623850214,1,Baixo,25-50
743,24.804154428090126,0.11355491780286786,1,Muito Baixo,10-25
744,31.537468142853143,0.0967324070949831,1,Baixo,25-50
745,33.19270934019124,0.09259695255566758,1,Baixo,25-50
746,27.850136841284648,0.10594483546708633,1,Baixo,25-50
747,36.69976071657693,0.08383493554122246,1,Baixo,25-50
748,28.64727343982199,0.1039532694221032,1,Baixo,25-50
749,18.702928464406117,0.12879822049946754,1,Muito Baixo,10-25
750,8.405226630203735,0.1545259983382833,1,Muito Baixo,0-10
751,49.62214392297222,0.05154965387012689,1,Baixo,25-50
752,12.150232148945449,0.1451694767043678,1,Muito Baixo,10-25
753,29.939131840724173,0.1007256904464498,1,Baixo,25-50
754,53.26041209124307,0.042459804828235526,1,Médio,50-75
755,45.865145772469916,0.060936137894739506,1,Baixo,25-50
756,20.825373430266822,0.12349550408410082,1,Muito Baixo,10-25
757,30.33407942979925,0.0997389534061569,1,Baixo,25-50
758,29.0039446863949,0.10306216199434265,1,Baixo,25-50
759,33.53209312429941,0.09174903612341756,1,Baixo,25-50
760,1.707614601018167,0.1712593119563905,1,Muito Baixo,0-10
761,49.55462099193953,0.05171835315824036,1,Baixo,25-50
762,57.36836660034094,0.03219649145174974,1,Médio,50-75
763,52.48135411860024,0.04440620323502775,1,Médio,50-75
764,38.17030683921976,0.08016092316892531,1,Baixo,25-50
765,42.68699677625775,0.0688764252160936,1,Baixo,25-50
766,26.03608104173448,0.1104770724020332,1,Baixo,25-50
767,12.850774042735754,0.14341924286574975,1,Muito Baixo,10-25
768,31.124857438593676,0.09776327366152582,1,Baixo,25-50
769,27.56466237764471,0.10665806485529694,1,Baixo,25-50
770,27.975280610485196,0.10563217627926541,1,Baixo,25-50
771,52.89805208981546,0.04336512504089096,1,Médio,50-75
772,72.04247527226754,-0.0044653010503449275,-1,Médio,50-75
773,31.973029042680743,0.09564420176077737,1,Baixo,25-50
774,19.220829535828457,0.12750429648393785,1,Muito Baixo,10-25
775,38.43660263288504,0.07949560976899017,1,Baixo,25-50
776,24.37343984871539,0.11463101509025359,1,Muito Baixo,10-25
777,48.19862506953679,0.055106173314971474,1,Baixo,25-50
778,29.064852513088464,0.10290998988263783,1,Baixo,25-50
779,46.64268745945086,0.058993527775982546,1,Baixo,25-50
780,47.84434273005464,0.05599131229735477,1,Baixo,25-50
781,25.098382193269916,0.11281981916645029,1,Baixo,25-50
782,16.584200401850648,0.13409165060376943,1,Muito Baixo,10-25
783,24.03757382251631,0.11547014275628831,1,Muito Baixo,10-25
784,33.006029290679805,0.09306335398368498,1,Baixo,25-50
785,13.619553281146576,0.1414985248481398,1,Muito Baixo,10-25
786,17.988554598934606,0.13058301213556472,1,Muito Baixo,10-25
787,14.199212206215574,0.14005030501360066,1,Muito Baixo,10-25
788,34.13446193773716,0.09024407790471245,1,Baixo,25-50
789,17.91399366585272,0.1307692951677083,1,Muito Baixo,10-25
790,23.796908815780103,0.11607142019921457,1,Muito Baixo,10-25
791,47.18966280594308,0.05762696459281469,1,Baixo,25-50
792,67.54524833781558,0.006770570537626752,1,Médio,50-75
793,61.45892430557026,0.021976642249333267,1,Médio,50-75
794,8.496273745543242,0.1542985262290657,1,Muito Baixo,0-10
795,9.468867662591256,0.15186859762673566,1,Muito Baixo,0-10
796,39.9949758873146,0.07560217009425119,1,Baixo,25-50
797,35.64361829764799,0.08647360171721374,1,Baixo,25-50
798,42.625881097882605,0.06902911662443112,1,Baixo,25-50
799,48.47332861973336,0.05441985397646454,1,Baixo,25-50
800,34.024663779616816,0.09051839761844205,1,Baixo,25-50
801,34.830990698186085,0.08850387047826935,1,Baixo,25-50
802,24.805674911891632,0.11355111902620074,1,Muito Baixo,10-25
803,64.46836340384824,0.014457859730035438,1,Médio,50-75
804,31.926238199289795,0.09576110400197985,1,Baixo,25-50
805,25.26376528874946,0.11240662604750978,1,Baixo,25-50
806,51.541201531030254,0.04675508042112486,1,Médio,50-75
807,51.48655617706435,0.04689160637122458,1,Médio,50-75
808,37.54667204390463,0.08171901231587775,1,Baixo,25-50
809,25.221378896380784,0.11251252420845947,1,Baixo,25-50
810,34.77919241868643,0.08863328329763975,1,Baixo,25-50
811,46.365822449892775,0.059685247304469335,1,Baixo,25-50
812,32.653289135120794,0.09394463997381819,1,Baixo,25-50
813,62.24826238008044,0.020004560036458674,1,Médio,50-75
814,49.95272920162043,0.05072371962355593,1,Baixo,25-50
815,39.18457376747627,0.07762687871710683,1,Baixo,25-50
816,24.210607975272072,0.11503783423616376,1,Muito Baixo,10-25
817,5.573829563587233,0.16159996065300458,1,Muito Baixo,0-10
818,24.948329556483102,0.11319471066802372,1,Muito Baixo,10-25
819,20.261939393725616,0.12490318765780978,1,Muito Baixo,10-25
820,39.96431971847116,0.07567876146522812,1,Baixo,25-50
821,38.39504251641746,0.07959944356226256,1,Baixo,25-50
822,49.905377755855014,0.050842022473707726,1,Baixo,25-50
823,45.58397503964961,0.06163861484204747,1,Baixo,25-50
824,20.47494813376844,0.1243710066304522,1,Muito Baixo,10-25
825,51.0194065528841,0.048058732973053075,1,Médio,50-75
826,34.36336972650063,0.08967217469468547,1,Baixo,25-50
827,40.16816550766226,0.07516947315390143,1,Baixo,25-50
828,43.2465362969418,0.06747847170064192,1,Baixo,25-50
829,33.729699828081465,0.09125533554282006,1,Baixo,25-50
830,19.587274032469537,0.12658877156860915,1,Muito Baixo,10-25
831,23.736814786178886,0.11622155912029736,1,Muito Baixo,10-25
832,53.87482546085925,0.04092475449086985,1,Médio,50-75
833,41.57972802989652,0.07164282540643785,1,Baixo,25-50
834,26.27656421500046,0.10987624925184147,1,Baixo,25-50
835,43.17374571359774,0.06766033169107333,1,Baixo,25-50
836,41.731399872702255,0.07126388848061338,1,Baixo,25-50
837,51.24753768047739,0.047488770173261696,1,Médio,50-75
838,35.68221194305829,0.0863771793551088,1,Baixo,25-50
839,45.80399998953004,0.06108890451632032,1,Baixo,25-50
840,37.44674251455136,0.08196867624790183,1,Baixo,25-50
841,28.424492257830142,0.10450986591802408,1,Baixo,25-50
842,32.938820885659865,0.09323126746002114,1,Baixo,25-50
843,29.814836860688207,0.10103622901945686,1,Baixo,25-50
844,33.89416182531769,0.09084444369569278,1,Baixo,25-50
845,30.984422114819075,0.0981141372686653,1,Baixo,25-50
846,4.04463766588274,0.1654204936273025,1,Muito Baixo,0-10
847,46.90477450787391,0.05833872950498742,1,Baixo,25-50
848,45.643396218336754,0.061490156971660714,1,Baixo,25-50
849,41.039683492547,0.07299207265632879,1,Baixo,25-50
850,56.025353201916076,0.03555187607110877,1,Médio,50-75
851,35.28243318580151,0.08737598658578805,1,Baixo,25-50
852,22.186555197074096,0.12009472761392281,1,Muito Baixo,10-25
853,33.865235011538694,0.09091671444604787,1,Baixo,25-50
854,18.209759888062152,0.13003035285031117,1,Muito Baixo,10-25
855,72.19232421630883,-0.0048396836459713155,-1,Médio,50-75
856,61.12171615040918,0.02281912309031142,1,Médio,50-75
857,17.482333305824113,0.13184775539344074,1,Muito Baixo,10-25
858,22.16820183696958,0.12014058164805269,1,Muito Baixo,10-25
859,11.96952329767627,0.14562095969094246,1,Muito Baixo,10-25
860,50.97807375082169,0.048161998844024945,1,Médio,50-75
861,30.414686851428172,0.09953756382727624,1,Baixo,25-50
862,34.463732094957315,0.08942142935746322,1,Baixo,25-50
863,36.32301857270012,0.08477618809798115,1,Baixo,25-50
864,23.78609006365875,0.11609844976906936,1,Muito Baixo,10-25
865,16.148663796877745,0.1351797952397112,1,Muito Baixo,10-25
866,5.736305071920615,0.1611940318496704,1,Muito Baixo,0-10
867,54.60140903835297,0.03910945811075883,1,Médio,50-75
868,22.311172289377204,0.11978338427564078,1,Muito Baixo,10-25
869,21.057581277304735,0.12291535600861675,1,Muito Baixo,10-25
870,35.6201699497354,0.08653218506867366,1,Baixo,25-50
871,52.832267386071564,0.043529481542017634,1,Médio,50-75
872,44.12867742903271,0.0652745303325265,1,Baixo,25-50
873,32.702305922669986,0.09382217643382235,1,Baixo,25-50
874,32.300654423543484,0.09482566252271185,1,Baixo,25-50
875,24.98729739409001,0.11309735342415017,1,Muito Baixo,10-25
876,32.67297384687149,0.09389545969079027,1,Baixo,25-50
877,27.65543166252525,0.1064312868776866,1,Baixo,25-50
878,55.5932399043189,0.03663146791604388,1,Médio,50-75
879,57.17687937024374,0.0326749031395448,1,Médio,50-75
880,0.18261748343406198,0.17506936469220824,1,Muito Baixo,0-10
881,36.52987870350603,0.08425936875568807,1,Baixo,25-50
882,7.816483955189431,0.15599691301331198,1,Muito Baixo,0-10
883,29.307414874831274,0.10230397208804115,1,Baixo,25-50
884,43.321037045717205,0.06729233903296716,1,Baixo,25-50
885,43.20568074672253,0.0675805452056285,1,Baixo,25-50
886,34.36440592850108,0.08966958584765017,1,Baixo,25-50
887,42.136166354578386,0.07025261991895038,1,Baixo,25-50
888,26.54432112814639,0.10920728539105601,1,Baixo,25-50
889,49.96671325347228,0.050688781868984734,1,Baixo,25-50
890,25.332164330136486,0.1122357378853231,1,Baixo,25-50
891,21.044706730867098,0.12294752177490675,1,Muito Baixo,10-25
892,44.01933814921411,0.06554770358472595,1,Baixo,25-50
893,35.69284159476235,0.0863506222337288,1,Baixo,25-50
894,22.058927229723068,0.12041359332230067,1,Muito Baixo,10-25
895,43.09054407718982,0.06786820265605109,1,Baixo,25-50
896,19.519320458292576,0.12675854677553655,1,Muito Baixo,10-25
897,34.87049122438963,0.08840518236522787,1,Baixo,25-50
898,84.94825751864184,-0.03670910688360718,-1,Alto,75-85
899,30.730801529533366,0.0987477829285065,1,Baixo,25-50
900,34.692810291526364,0.0888491004005818,1,Baixo,25-50
901,51.708076483465035,0.04633816004682878,1,Médio,50-75
902,45.635768736612505,0.0615092134716867,1,Baixo,25-50
903,35.18441868221231,0.08762086601752195,1,Baixo,25-50
904,34.755803065985106,0.08869171925546626,1,Baixo,25-50
905,60.43951810151892,0.02452352666758606,1,Médio,50-75
906,34.21873460732548,0.09003353107048084,1,Baixo,25-50
907,30.46557693950463,0.09941042003332018,1,Baixo,25-50
908,41.3665009032444,0.0721755520508911,1,Baixo,25-50
